Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Mutual Inductance Segment L (H),Mutual Inductance Segment L+C (H),Final Mutual Inductance (H)
0.18000000000000002,0.30000000000000004,7,0.18000000000000002,0.30000000000000004,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.622980903311416e-08,9.622980903311416e-08,1.9245961806622832e-07
0.18000000000000002,0.34,36,0.18000000000000002,0.34,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.796397790295856e-09,3.796397790295856e-09,7.592795580591712e-09
0.18000000000000002,0.34,30,0.18000000000000002,0.34,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.641085520309434e-09,7.641085520309434e-09,1.528217104061887e-08
0.18000000000000002,0.34,25,0.18000000000000002,0.34,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.397719096708366e-08,1.397719096708366e-08,2.795438193416732e-08
0.18000000000000002,0.34,22,0.18000000000000002,0.34,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9184852325422093e-08,1.9184852325422093e-08,3.8369704650844186e-08
0.18000000000000002,0.34,19,0.18000000000000002,0.34,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.8471932687553134e-08,2.8471932687553134e-08,5.694386537510627e-08
0.18000000000000002,0.34,17,0.18000000000000002,0.34,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.63532521925729e-08,3.63532521925729e-08,7.27065043851458e-08
0.18000000000000002,0.34,15,0.18000000000000002,0.34,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.8377186486754256e-08,4.8377186486754256e-08,9.675437297350851e-08
0.18000000000000002,0.34,14,0.18000000000000002,0.34,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.219764338992255e-08,5.219764338992255e-08,1.043952867798451e-07
0.18000000000000002,0.34,13,0.18000000000000002,0.34,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.717873436663989e-08,5.717873436663989e-08,1.1435746873327978e-07
0.18000000000000002,0.34,12,0.18000000000000002,0.34,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.552485051739652e-08,6.552485051739652e-08,1.3104970103479304e-07
0.18000000000000002,0.34,11,0.18000000000000002,0.34,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.646510717925587e-08,7.646510717925587e-08,1.5293021435851174e-07
0.18000000000000002,0.34,10,0.18000000000000002,0.34,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.0861016378221e-08,9.0861016378221e-08,1.81722032756442e-07
0.18000000000000002,0.34,9,0.18000000000000002,0.34,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0992470007532309e-07,1.0992470007532309e-07,2.1984940015064618e-07
0.18000000000000002,0.34,9,0.18000000000000002,0.34,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.826075309376031e-08,9.826075309376031e-08,1.9652150618752063e-07
0.18000000000000002,0.34,8,0.18000000000000002,0.34,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2155259756909025e-07,1.2155259756909025e-07,2.431051951381805e-07
0.18000000000000002,0.34,8,0.18000000000000002,0.34,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0921323421805834e-07,1.0921323421805834e-07,2.1842646843611667e-07
0.18000000000000002,0.34,7,0.18000000000000002,0.34,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4509720452938534e-07,1.4509720452938534e-07,2.901944090587707e-07
0.18000000000000002,0.34,7,0.18000000000000002,0.34,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3115407188298492e-07,1.3115407188298492e-07,2.6230814376596984e-07
0.18000000000000002,0.34,7,0.18000000000000002,0.34,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1847563204265777e-07,1.1847563204265777e-07,2.3695126408531553e-07
0.18000000000000002,0.38000000000000006,36,0.18000000000000002,0.38000000000000006,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.516563461514837e-09,4.516563461514837e-09,9.033126923029674e-09
0.18000000000000002,0.38000000000000006,30,0.18000000000000002,0.38000000000000006,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.09251635775528e-09,8.09251635775528e-09,1.618503271551056e-08
0.18000000000000002,0.38000000000000006,25,0.18000000000000002,0.38000000000000006,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4517218041894639e-08,1.4517218041894639e-08,2.9034436083789277e-08
0.18000000000000002,0.38000000000000006,22,0.18000000000000002,0.38000000000000006,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.018883823805411e-08,2.018883823805411e-08,4.037767647610822e-08
0.18000000000000002,0.38000000000000006,19,0.18000000000000002,0.38000000000000006,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.986199820974298e-08,2.986199820974298e-08,5.972399641948596e-08
0.18000000000000002,0.38000000000000006,17,0.18000000000000002,0.38000000000000006,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.8918589072053e-08,3.8918589072053e-08,7.7837178144106e-08
0.18000000000000002,0.38000000000000006,15,0.18000000000000002,0.38000000000000006,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.311877551524371e-08,5.311877551524371e-08,1.0623755103048742e-07
0.18000000000000002,0.38000000000000006,14,0.18000000000000002,0.38000000000000006,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.735024969681185e-08,5.735024969681185e-08,1.147004993936237e-07
0.18000000000000002,0.38000000000000006,13,0.18000000000000002,0.38000000000000006,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.288297065640747e-08,6.288297065640747e-08,1.2576594131281495e-07
0.18000000000000002,0.38000000000000006,12,0.18000000000000002,0.38000000000000006,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.228145588848962e-08,7.228145588848962e-08,1.4456291177697924e-07
0.18000000000000002,0.38000000000000006,11,0.18000000000000002,0.38000000000000006,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.46990324325317e-08,8.46990324325317e-08,1.693980648650634e-07
0.18000000000000002,0.38000000000000006,10,0.18000000000000002,0.38000000000000006,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.0505791633983908e-07,1.0505791633983908e-07,2.1011583267967816e-07
0.18000000000000002,0.38000000000000006,9,0.18000000000000002,0.38000000000000006,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2850705853320004e-07,1.2850705853320004e-07,2.570141170664001e-07
0.18000000000000002,0.38000000000000006,9,0.18000000000000002,0.38000000000000006,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1493712936547428e-07,1.1493712936547428e-07,2.2987425873094856e-07
0.18000000000000002,0.38000000000000006,8,0.18000000000000002,0.38000000000000006,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.443193757277438e-07,1.443193757277438e-07,2.886387514554876e-07
0.18000000000000002,0.38000000000000006,8,0.18000000000000002,0.38000000000000006,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2976313071643475e-07,1.2976313071643475e-07,2.595262614328695e-07
0.18000000000000002,0.38000000000000006,7,0.18000000000000002,0.38000000000000006,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7627973372354677e-07,1.7627973372354677e-07,3.5255946744709353e-07
0.18000000000000002,0.38000000000000006,7,0.18000000000000002,0.38000000000000006,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5950919133991896e-07,1.5950919133991896e-07,3.190183826798379e-07
0.18000000000000002,0.38000000000000006,7,0.18000000000000002,0.38000000000000006,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4419830407327224e-07,1.4419830407327224e-07,2.883966081465445e-07
0.18000000000000002,0.4200000000000001,36,0.18000000000000002,0.4200000000000001,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.528087052687507e-09,4.528087052687507e-09,9.056174105375014e-09
0.18000000000000002,0.4200000000000001,30,0.18000000000000002,0.4200000000000001,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.304250533753153e-09,8.304250533753153e-09,1.6608501067506306e-08
0.18000000000000002,0.4200000000000001,25,0.18000000000000002,0.4200000000000001,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5094955417952906e-08,1.5094955417952906e-08,3.018991083590581e-08
0.18000000000000002,0.4200000000000001,22,0.18000000000000002,0.4200000000000001,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.0904784093936485e-08,2.0904784093936485e-08,4.180956818787297e-08
0.18000000000000002,0.4200000000000001,19,0.18000000000000002,0.4200000000000001,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.151282900611643e-08,3.151282900611643e-08,6.302565801223286e-08
0.18000000000000002,0.4200000000000001,17,0.18000000000000002,0.4200000000000001,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.105946469755309e-08,4.105946469755309e-08,8.211892939510618e-08
0.18000000000000002,0.4200000000000001,15,0.18000000000000002,0.4200000000000001,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.607558079418319e-08,5.607558079418319e-08,1.1215116158836638e-07
0.18000000000000002,0.4200000000000001,14,0.18000000000000002,0.4200000000000001,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.222779620532844e-08,6.222779620532844e-08,1.244555924106569e-07
0.18000000000000002,0.4200000000000001,13,0.18000000000000002,0.4200000000000001,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.045860223994267e-08,7.045860223994267e-08,1.4091720447988534e-07
0.18000000000000002,0.4200000000000001,12,0.18000000000000002,0.4200000000000001,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.140594474783103e-08,8.140594474783103e-08,1.6281188949566206e-07
0.18000000000000002,0.4200000000000001,11,0.18000000000000002,0.4200000000000001,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.601969768658991e-08,9.601969768658991e-08,1.9203939537317981e-07
0.18000000000000002,0.4200000000000001,10,0.18000000000000002,0.4200000000000001,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1572321776950181e-07,1.1572321776950181e-07,2.3144643553900363e-07
0.18000000000000002,0.4200000000000001,9,0.18000000000000002,0.4200000000000001,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4876641777640011e-07,1.4876641777640011e-07,2.9753283555280023e-07
0.18000000000000002,0.4200000000000001,9,0.18000000000000002,0.4200000000000001,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3306727939740895e-07,1.3306727939740895e-07,2.661345587948179e-07
0.18000000000000002,0.4200000000000001,8,0.18000000000000002,0.4200000000000001,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.6968476598288533e-07,1.6968476598288533e-07,3.3936953196577065e-07
0.18000000000000002,0.4200000000000001,8,0.18000000000000002,0.4200000000000001,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5257468660698455e-07,1.5257468660698455e-07,3.051493732139691e-07
0.18000000000000002,0.4200000000000001,7,0.18000000000000002,0.4200000000000001,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.121020887541713e-07,2.121020887541713e-07,4.242041775083426e-07
0.18000000000000002,0.4200000000000001,7,0.18000000000000002,0.4200000000000001,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9193238229898544e-07,1.9193238229898544e-07,3.8386476459797087e-07
0.18000000000000002,0.4200000000000001,7,0.18000000000000002,0.4200000000000001,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7344305797171932e-07,1.7344305797171932e-07,3.4688611594343863e-07
0.18000000000000002,0.4600000000000001,36,0.18000000000000002,0.4600000000000001,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.60242146596162e-09,4.60242146596162e-09,9.20484293192324e-09
0.18000000000000002,0.4600000000000001,30,0.18000000000000002,0.4600000000000001,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.544450694386562e-09,8.544450694386562e-09,1.7088901388773124e-08
0.18000000000000002,0.4600000000000001,25,0.18000000000000002,0.4600000000000001,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5475860843779088e-08,1.5475860843779088e-08,3.0951721687558175e-08
0.18000000000000002,0.4600000000000001,22,0.18000000000000002,0.4600000000000001,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.180633574235616e-08,2.180633574235616e-08,4.361267148471232e-08
0.18000000000000002,0.4600000000000001,19,0.18000000000000002,0.4600000000000001,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.364171544856933e-08,3.364171544856933e-08,6.728343089713866e-08
0.18000000000000002,0.4600000000000001,17,0.18000000000000002,0.4600000000000001,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.389009314560618e-08,4.389009314560618e-08,8.778018629121236e-08
0.18000000000000002,0.4600000000000001,15,0.18000000000000002,0.4600000000000001,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.009163140105935e-08,6.009163140105935e-08,1.201832628021187e-07
0.18000000000000002,0.4600000000000001,14,0.18000000000000002,0.4600000000000001,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.677422779196433e-08,6.677422779196433e-08,1.3354845558392867e-07
0.18000000000000002,0.4600000000000001,13,0.18000000000000002,0.4600000000000001,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.57509409730699e-08,7.57509409730699e-08,1.515018819461398e-07
0.18000000000000002,0.4600000000000001,12,0.18000000000000002,0.4600000000000001,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.775621579152908e-08,8.775621579152908e-08,1.7551243158305817e-07
0.18000000000000002,0.4600000000000001,11,0.18000000000000002,0.4600000000000001,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.078642156928411e-07,1.078642156928411e-07,2.157284313856822e-07
0.18000000000000002,0.4600000000000001,10,0.18000000000000002,0.4600000000000001,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3110797582530605e-07,1.3110797582530605e-07,2.622159516506121e-07
0.18000000000000002,0.4600000000000001,9,0.18000000000000002,0.4600000000000001,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7065970718011914e-07,1.7065970718011914e-07,3.413194143602383e-07
0.18000000000000002,0.4600000000000001,9,0.18000000000000002,0.4600000000000001,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.525608034247489e-07,1.525608034247489e-07,3.051216068494978e-07
0.18000000000000002,0.4600000000000001,8,0.18000000000000002,0.4600000000000001,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.975684477259558e-07,1.975684477259558e-07,3.951368954519116e-07
0.18000000000000002,0.4600000000000001,8,0.18000000000000002,0.4600000000000001,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.7748237791894437e-07,1.7748237791894437e-07,3.5496475583788874e-07
0.18000000000000002,0.4600000000000001,7,0.18000000000000002,0.4600000000000001,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.660654514336862e-07,2.660654514336862e-07,5.321309028673724e-07
0.18000000000000002,0.4600000000000001,7,0.18000000000000002,0.4600000000000001,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.4091025489206924e-07,2.4091025489206924e-07,4.818205097841385e-07
0.18000000000000002,0.4600000000000001,7,0.18000000000000002,0.4600000000000001,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.177431856154883e-07,2.177431856154883e-07,4.354863712309766e-07
0.18000000000000002,0.5,36,0.18000000000000002,0.5,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.696125545747788e-09,4.696125545747788e-09,9.392251091495575e-09
0.18000000000000002,0.5,30,0.18000000000000002,0.5,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.682235054658649e-09,8.682235054658649e-09,1.7364470109317298e-08
0.18000000000000002,0.5,25,0.18000000000000002,0.5,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.5998707221429777e-08,1.5998707221429777e-08,3.1997414442859554e-08
0.18000000000000002,0.5,22,0.18000000000000002,0.5,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.248892689670219e-08,2.248892689670219e-08,4.497785379340438e-08
0.18000000000000002,0.5,19,0.18000000000000002,0.5,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.46835449360789e-08,3.46835449360789e-08,6.93670898721578e-08
0.18000000000000002,0.5,17,0.18000000000000002,0.5,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.646838882655218e-08,4.646838882655218e-08,9.293677765310436e-08
0.18000000000000002,0.5,15,0.18000000000000002,0.5,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.375923615605712e-08,6.375923615605712e-08,1.2751847231211423e-07
0.18000000000000002,0.5,14,0.18000000000000002,0.5,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.09192527022388e-08,7.09192527022388e-08,1.418385054044776e-07
0.18000000000000002,0.5,13,0.18000000000000002,0.5,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.336683995781658e-08,8.336683995781658e-08,1.6673367991563316e-07
0.18000000000000002,0.5,12,0.18000000000000002,0.5,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.704044794430426e-08,9.704044794430426e-08,1.9408089588860852e-07
0.18000000000000002,0.5,11,0.18000000000000002,0.5,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1560301394702093e-07,1.1560301394702093e-07,2.3120602789404185e-07
0.18000000000000002,0.5,10,0.18000000000000002,0.5,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.4722666608612483e-07,1.4722666608612483e-07,2.9445333217224967e-07
0.18000000000000002,0.5,9,0.18000000000000002,0.5,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9397410986527654e-07,1.9397410986527654e-07,3.879482197305531e-07
0.18000000000000002,0.5,9,0.18000000000000002,0.5,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.731554162224775e-07,1.731554162224775e-07,3.46310832444955e-07
0.18000000000000002,0.5,8,0.18000000000000002,0.5,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.3889035714167443e-07,2.3889035714167443e-07,4.777807142833489e-07
0.18000000000000002,0.5,8,0.18000000000000002,0.5,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.145260542881465e-07,2.145260542881465e-07,4.29052108576293e-07
0.18000000000000002,0.5,7,0.18000000000000002,0.5,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.1278945284519135e-07,3.1278945284519135e-07,6.255789056903827e-07
0.18000000000000002,0.5,7,0.18000000000000002,0.5,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.823177226342116e-07,2.823177226342116e-07,5.646354452684232e-07
0.18000000000000002,0.5,7,0.18000000000000002,0.5,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.541906664657725e-07,2.541906664657725e-07,5.08381332931545e-07
0.18000000000000002,0.54,36,0.18000000000000002,0.54,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.738173451986192e-09,4.738173451986192e-09,9.476346903972384e-09
0.18000000000000002,0.54,30,0.18000000000000002,0.54,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.901374941853142e-09,8.901374941853142e-09,1.7802749883706284e-08
0.18000000000000002,0.54,25,0.18000000000000002,0.54,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.6371514286361375e-08,1.6371514286361375e-08,3.274302857272275e-08
0.18000000000000002,0.54,22,0.18000000000000002,0.54,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.35258915819052e-08,2.35258915819052e-08,4.70517831638104e-08
0.18000000000000002,0.54,19,0.18000000000000002,0.54,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.632759090120203e-08,3.632759090120203e-08,7.265518180240406e-08
0.18000000000000002,0.54,17,0.18000000000000002,0.54,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.876056521052151e-08,4.876056521052151e-08,9.752113042104302e-08
0.18000000000000002,0.54,15,0.18000000000000002,0.54,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,6.91559521733875e-08,6.91559521733875e-08,1.38311904346775e-07
0.18000000000000002,0.54,14,0.18000000000000002,0.54,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.712643255599465e-08,7.712643255599465e-08,1.542528651119893e-07
0.18000000000000002,0.54,13,0.18000000000000002,0.54,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.79181358413975e-08,8.79181358413975e-08,1.75836271682795e-07
0.18000000000000002,0.54,12,0.18000000000000002,0.54,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.064512040092448e-07,1.064512040092448e-07,2.129024080184896e-07
0.18000000000000002,0.54,11,0.18000000000000002,0.54,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.2753199744866972e-07,1.2753199744866972e-07,2.5506399489733944e-07
0.18000000000000002,0.54,10,0.18000000000000002,0.54,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.6381902376109494e-07,1.6381902376109494e-07,3.276380475221899e-07
0.18000000000000002,0.54,9,0.18000000000000002,0.54,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.1826436849582896e-07,2.1826436849582896e-07,4.365287369916579e-07
0.18000000000000002,0.54,9,0.18000000000000002,0.54,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.9436350970274406e-07,1.9436350970274406e-07,3.887270194054881e-07
0.18000000000000002,0.54,8,0.18000000000000002,0.54,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.7200285252570594e-07,2.7200285252570594e-07,5.440057050514119e-07
0.18000000000000002,0.54,8,0.18000000000000002,0.54,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.4339488425649666e-07,2.4339488425649666e-07,4.867897685129933e-07
0.18000000000000002,0.54,7,0.18000000000000002,0.54,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.6138660633332944e-07,3.6138660633332944e-07,7.227732126666589e-07
0.18000000000000002,0.54,7,0.18000000000000002,0.54,7,0.9000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.244519226913156e-07,3.244519226913156e-07,6.489038453826312e-07
0.18000000000000002,0.54,7,0.18000000000000002,0.54,7,0.9500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.850986356903482e-07,2.850986356903482e-07,5.701972713806964e-07
0.18000000000000002,0.5800000000000001,36,0.18000000000000002,0.5800000000000001,36,0.05,0.15,3.0,5.55,17.0,31.45,85.0,157.25,4.727554549802001e-09,4.727554549802001e-09,9.455109099604002e-09
0.18000000000000002,0.5800000000000001,30,0.18000000000000002,0.5800000000000001,30,0.1,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.042498278242132e-09,9.042498278242132e-09,1.8084996556484263e-08
0.18000000000000002,0.5800000000000001,25,0.18000000000000002,0.5800000000000001,25,0.15000000000000002,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.699683653698566e-08,1.699683653698566e-08,3.399367307397132e-08
0.18000000000000002,0.5800000000000001,22,0.18000000000000002,0.5800000000000001,22,0.2,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.4420445683666106e-08,2.4420445683666106e-08,4.884089136733221e-08
0.18000000000000002,0.5800000000000001,19,0.18000000000000002,0.5800000000000001,19,0.25,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.7739142357429504e-08,3.7739142357429504e-08,7.547828471485901e-08
0.18000000000000002,0.5800000000000001,17,0.18000000000000002,0.5800000000000001,17,0.3,0.15,3.0,5.55,17.0,31.45,85.0,157.25,5.072770350937013e-08,5.072770350937013e-08,1.0145540701874026e-07
0.18000000000000002,0.5800000000000001,15,0.18000000000000002,0.5800000000000001,15,0.35000000000000003,0.15,3.0,5.55,17.0,31.45,85.0,157.25,7.214418651869423e-08,7.214418651869423e-08,1.4428837303738846e-07
0.18000000000000002,0.5800000000000001,14,0.18000000000000002,0.5800000000000001,14,0.4,0.15,3.0,5.55,17.0,31.45,85.0,157.25,8.328916881112333e-08,8.328916881112333e-08,1.6657833762224666e-07
0.18000000000000002,0.5800000000000001,13,0.18000000000000002,0.5800000000000001,13,0.45,0.15,3.0,5.55,17.0,31.45,85.0,157.25,9.521779129793255e-08,9.521779129793255e-08,1.904355825958651e-07
0.18000000000000002,0.5800000000000001,12,0.18000000000000002,0.5800000000000001,12,0.5,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.1583712220248426e-07,1.1583712220248426e-07,2.3167424440496852e-07
0.18000000000000002,0.5800000000000001,11,0.18000000000000002,0.5800000000000001,11,0.55,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.3945130675746246e-07,1.3945130675746246e-07,2.789026135149249e-07
0.18000000000000002,0.5800000000000001,10,0.18000000000000002,0.5800000000000001,10,0.6000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,1.804821098625208e-07,1.804821098625208e-07,3.609642197250416e-07
0.18000000000000002,0.5800000000000001,9,0.18000000000000002,0.5800000000000001,9,0.6500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.428024437379064e-07,2.428024437379064e-07,4.856048874758128e-07
0.18000000000000002,0.5800000000000001,9,0.18000000000000002,0.5800000000000001,9,0.7000000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.1543834002699713e-07,2.1543834002699713e-07,4.3087668005399425e-07
0.18000000000000002,0.5800000000000001,8,0.18000000000000002,0.5800000000000001,8,0.7500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.050143764354672e-07,3.050143764354672e-07,6.100287528709344e-07
0.18000000000000002,0.5800000000000001,8,0.18000000000000002,0.5800000000000001,8,0.8,0.15,3.0,5.55,17.0,31.45,85.0,157.25,2.5481170629695073e-07,2.5481170629695073e-07,5.096234125939015e-07
0.18000000000000002,0.5800000000000001,7,0.18000000000000002,0.5800000000000001,7,0.8500000000000001,0.15,3.0,5.55,17.0,31.45,85.0,157.25,3.544674902736713e-07,3.544674902736713e-07,7.089349805473426e-07
